"","ShipName","ShipAddress","ShipCity","ShipPostalCode","ShipCountry","CustomerID","CustomerName","Address","City","Country","Salesperson","OrderID","OrderDate","RequiredDate","ShipperName","ProductID","ProductName","UnitPrice","Quantity","Discount","ExtendedPrice","Freight","total_sales"
"96","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","60528","Germany","LEHMS","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","Germany","Margaret Peacock",10284,1996-08-19,1996-09-16,"Speedy Express",27,"Schoggi Schokolade",35.1,15,0.25,394.88,76.56,526.5
"97","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","60528","Germany","LEHMS","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","Germany","Margaret Peacock",10284,1996-08-19,1996-09-16,"Speedy Express",44,"Gula Malacca",15.5,21,0,325.5,76.56,325.5
"98","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","60528","Germany","LEHMS","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","Germany","Margaret Peacock",10284,1996-08-19,1996-09-16,"Speedy Express",60,"Camembert Pierrot",27.2,20,0.25,408,76.56,544
"99","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","60528","Germany","LEHMS","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","Germany","Margaret Peacock",10284,1996-08-19,1996-09-16,"Speedy Express",67,"Laughing Lumberjack Lager",11.2,5,0.25,42,76.56,56
"100","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Nancy Davolio",10285,1996-08-20,1996-09-17,"United Package",1,"Chai",14.4,45,0.200000002980232,518.4,76.83,648
"101","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Nancy Davolio",10285,1996-08-20,1996-09-17,"United Package",40,"Boston Crab Meat",14.7,40,0.200000002980232,470.4,76.83,588
"102","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Nancy Davolio",10285,1996-08-20,1996-09-17,"United Package",53,"Perth Pasties",26.2,36,0.200000002980232,754.56,76.83,943.2
"103","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Laura Callahan",10286,1996-08-21,1996-09-18,"Federal Shipping",35,"Steeleye Stout",14.4,100,0,1440,229.24,1440
"104","QUICK-Stop","Taucherstraße 10","Cunewalde","01307","Germany","QUICK","QUICK-Stop","Taucherstraße 10","Cunewalde","Germany","Laura Callahan",10286,1996-08-21,1996-09-18,"Federal Shipping",62,"Tarte au sucre",39.4,40,0,1576,229.24,1576
"105","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","02389-890","Brazil","RICAR","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","Brazil","Laura Callahan",10287,1996-08-22,1996-09-19,"Federal Shipping",16,"Pavlova",13.9,40,0.150000005960464,472.6,12.76,556
"106","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","02389-890","Brazil","RICAR","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","Brazil","Laura Callahan",10287,1996-08-22,1996-09-19,"Federal Shipping",34,"Sasquatch Ale",11.2,20,0,224,12.76,224
"107","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","02389-890","Brazil","RICAR","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","Brazil","Laura Callahan",10287,1996-08-22,1996-09-19,"Federal Shipping",46,"Spegesild",9.6,15,0.150000005960464,122.4,12.76,144
"108","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","42100","Italy","REGGC","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","Italy","Margaret Peacock",10288,1996-08-23,1996-09-20,"Speedy Express",54,"Tourtière",5.9,10,0.100000001490116,53.1,7.45,59
"109","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","42100","Italy","REGGC","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia","Italy","Margaret Peacock",10288,1996-08-23,1996-09-20,"Speedy Express",68,"Scottish Longbreads",10,3,0.100000001490116,27,7.45,30
"110","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","BSBEV","B's Beverages","Fauntleroy Circus","London","UK","Robert King",10289,1996-08-26,1996-09-23,"Federal Shipping",3,"Aniseed Syrup",8,30,0,240,22.77,240
"111","B's Beverages","Fauntleroy Circus","London","EC2 5NT","UK","BSBEV","B's Beverages","Fauntleroy Circus","London","UK","Robert King",10289,1996-08-26,1996-09-23,"Federal Shipping",64,"Wimmers gute Semmelknödel",26.6,9,0,239.4,22.77,239.4
"112","Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","05432-043","Brazil","COMMI","Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","Brazil","Laura Callahan",10290,1996-08-27,1996-09-24,"Speedy Express",5,"Chef Anton's Gumbo Mix",17,20,0,340,79.7,340
"113","Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","05432-043","Brazil","COMMI","Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","Brazil","Laura Callahan",10290,1996-08-27,1996-09-24,"Speedy Express",29,"Thüringer Rostbratwurst",99,15,0,1485,79.7,1485
"114","Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","05432-043","Brazil","COMMI","Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","Brazil","Laura Callahan",10290,1996-08-27,1996-09-24,"Speedy Express",49,"Maxilaku",16,15,0,240,79.7,240
"115","Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","05432-043","Brazil","COMMI","Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","Brazil","Laura Callahan",10290,1996-08-27,1996-09-24,"Speedy Express",77,"Original Frankfurter grüne Soße",10.4,10,0,104,79.7,104
"116","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","02389-673","Brazil","QUEDE","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","Brazil","Michael Suyama",10291,1996-08-27,1996-09-24,"United Package",13,"Konbu",4.8,20,0.100000001490116,86.4,6.4,96
"117","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","02389-673","Brazil","QUEDE","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","Brazil","Michael Suyama",10291,1996-08-27,1996-09-24,"United Package",44,"Gula Malacca",15.5,24,0.100000001490116,334.8,6.4,372
"118","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","02389-673","Brazil","QUEDE","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","Brazil","Michael Suyama",10291,1996-08-27,1996-09-24,"United Package",51,"Manjimup Dried Apples",42.4,2,0.100000001490116,76.32,6.4,84.8
"119","Tradiçao Hipermercados","Av. Inês de Castro, 414","Sao Paulo","05634-030","Brazil","TRADH","Tradição Hipermercados","Av. Inês de Castro, 414","Sao Paulo","Brazil","Nancy Davolio",10292,1996-08-28,1996-09-25,"United Package",20,"Sir Rodney's Marmalade",64.8,20,0,1296,1.35,1296
"120","Tortuga Restaurante","Avda. Azteca 123","México D.F.","05033","Mexico","TORTU","Tortuga Restaurante","Avda. Azteca 123","México D.F.","Mexico","Nancy Davolio",10293,1996-08-29,1996-09-26,"Federal Shipping",18,"Carnarvon Tigers",50,12,0,600,21.18,600
"121","Tortuga Restaurante","Avda. Azteca 123","México D.F.","05033","Mexico","TORTU","Tortuga Restaurante","Avda. Azteca 123","México D.F.","Mexico","Nancy Davolio",10293,1996-08-29,1996-09-26,"Federal Shipping",24,"Guaraná Fantástica",3.6,10,0,36,21.18,36
"122","Tortuga Restaurante","Avda. Azteca 123","México D.F.","05033","Mexico","TORTU","Tortuga Restaurante","Avda. Azteca 123","México D.F.","Mexico","Nancy Davolio",10293,1996-08-29,1996-09-26,"Federal Shipping",63,"Vegie-spread",35.1,5,0,175.5,21.18,175.5
"123","Tortuga Restaurante","Avda. Azteca 123","México D.F.","05033","Mexico","TORTU","Tortuga Restaurante","Avda. Azteca 123","México D.F.","Mexico","Nancy Davolio",10293,1996-08-29,1996-09-26,"Federal Shipping",75,"Rhönbräu Klosterbier",6.2,6,0,37.2,21.18,37.2
"124","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","87110","USA","RATTC","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","USA","Margaret Peacock",10294,1996-08-30,1996-09-27,"United Package",1,"Chai",14.4,18,0,259.2,147.26,259.2
"125","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","87110","USA","RATTC","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","USA","Margaret Peacock",10294,1996-08-30,1996-09-27,"United Package",17,"Alice Mutton",31.2,15,0,468,147.26,468
"126","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","87110","USA","RATTC","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","USA","Margaret Peacock",10294,1996-08-30,1996-09-27,"United Package",43,"Ipoh Coffee",36.8,15,0,552,147.26,552
"127","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","87110","USA","RATTC","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","USA","Margaret Peacock",10294,1996-08-30,1996-09-27,"United Package",60,"Camembert Pierrot",27.2,21,0,571.2,147.26,571.2
"128","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","87110","USA","RATTC","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","USA","Margaret Peacock",10294,1996-08-30,1996-09-27,"United Package",75,"Rhönbräu Klosterbier",6.2,6,0,37.2,147.26,37.2
"129","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims","51100","France","VINET","Vins et alcools Chevalier","59 rue de l'Abbaye","Reims","France","Andrew Fuller",10295,1996-09-02,1996-09-30,"United Package",56,"Gnocchi di nonna Alice",30.4,4,0,121.6,1.15,121.6
"130","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","3508","Venezuela","LILAS","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Venezuela","Michael Suyama",10296,1996-09-03,1996-10-01,"Speedy Express",11,"Queso Cabrales",16.8,12,0,201.6,0.12,201.6
"131","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","3508","Venezuela","LILAS","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Venezuela","Michael Suyama",10296,1996-09-03,1996-10-01,"Speedy Express",16,"Pavlova",13.9,30,0,417,0.12,417
"132","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","3508","Venezuela","LILAS","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Venezuela","Michael Suyama",10296,1996-09-03,1996-10-01,"Speedy Express",69,"Gudbrandsdalsost",28.8,15,0,432,0.12,432
"133","Blondel père et fils","24, place Kléber","Strasbourg","67000","France","BLONP","Blondesddsl père et fils","24, place Kléber","Strasbourg","France","Steven Buchanan",10297,1996-09-04,1996-10-16,"United Package",39,"Chartreuse verte",14.4,60,0,864,5.74,864
"134","Blondel père et fils","24, place Kléber","Strasbourg","67000","France","BLONP","Blondesddsl père et fils","24, place Kléber","Strasbourg","France","Steven Buchanan",10297,1996-09-04,1996-10-16,"United Package",72,"Mozzarella di Giovanni",27.8,20,0,556,5.74,556
"135","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Michael Suyama",10298,1996-09-05,1996-10-03,"United Package",2,"Chang",15.2,40,0,608,168.22,608
"136","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Michael Suyama",10298,1996-09-05,1996-10-03,"United Package",36,"Inlagd Sill",15.2,40,0.25,456,168.22,608
"137","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Michael Suyama",10298,1996-09-05,1996-10-03,"United Package",59,"Raclette Courdavault",44,30,0.25,990,168.22,1320
"138","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Michael Suyama",10298,1996-09-05,1996-10-03,"United Package",62,"Tarte au sucre",39.4,15,0,591,168.22,591
"139","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","02389-890","Brazil","RICAR","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","Brazil","Margaret Peacock",10299,1996-09-06,1996-10-04,"United Package",19,"Teatime Chocolate Biscuits",7.3,15,0,109.5,29.76,109.5
"140","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","02389-890","Brazil","RICAR","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","Brazil","Margaret Peacock",10299,1996-09-06,1996-10-04,"United Package",70,"Outback Lager",12,20,0,240,29.76,240
"141","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","24100","Italy","MAGAA","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","Italy","Andrew Fuller",10300,1996-09-09,1996-10-07,"United Package",66,"Louisiana Hot Spiced Okra",13.6,30,0,408,17.68,408
"142","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","24100","Italy","MAGAA","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","Italy","Andrew Fuller",10300,1996-09-09,1996-10-07,"United Package",68,"Scottish Longbreads",10,20,0,200,17.68,200
"143","Die Wandernde Kuh","Adenauerallee 900","Stuttgart","70563","Germany","WANDK","Die Wandernde Kuh","Adenauerallee 900","Stuttgart","Germany","Laura Callahan",10301,1996-09-09,1996-10-07,"United Package",40,"Boston Crab Meat",14.7,10,0,147,45.08,147
"144","Die Wandernde Kuh","Adenauerallee 900","Stuttgart","70563","Germany","WANDK","Die Wandernde Kuh","Adenauerallee 900","Stuttgart","Germany","Laura Callahan",10301,1996-09-09,1996-10-07,"United Package",56,"Gnocchi di nonna Alice",30.4,20,0,608,45.08,608
"145","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","Belgium","SUPRD","Suprêmes délices","Boulevard Tirou, 255","Charleroi","Belgium","Margaret Peacock",10302,1996-09-10,1996-10-08,"United Package",17,"Alice Mutton",31.2,40,0,1248,6.27,1248
"146","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","Belgium","SUPRD","Suprêmes délices","Boulevard Tirou, 255","Charleroi","Belgium","Margaret Peacock",10302,1996-09-10,1996-10-08,"United Package",28,"Rössle Sauerkraut",36.4,28,0,1019.2,6.27,1019.2
"147","Suprêmes délices","Boulevard Tirou, 255","Charleroi","B-6000","Belgium","SUPRD","Suprêmes délices","Boulevard Tirou, 255","Charleroi","Belgium","Margaret Peacock",10302,1996-09-10,1996-10-08,"United Package",43,"Ipoh Coffee",36.8,12,0,441.6,6.27,441.6
"148","Godos Cocina Típica","C/ Romero, 33","Sevilla","41101","Spain","GODOS","Godos Cocina Típica","C/ Romero, 33","Sevilla","Spain","Robert King",10303,1996-09-11,1996-10-09,"United Package",40,"Boston Crab Meat",14.7,40,0.100000001490116,529.2,107.83,588
"149","Godos Cocina Típica","C/ Romero, 33","Sevilla","41101","Spain","GODOS","Godos Cocina Típica","C/ Romero, 33","Sevilla","Spain","Robert King",10303,1996-09-11,1996-10-09,"United Package",65,"Louisiana Fiery Hot Pepper Sauce",16.8,30,0.100000001490116,453.6,107.83,504
"150","Godos Cocina Típica","C/ Romero, 33","Sevilla","41101","Spain","GODOS","Godos Cocina Típica","C/ Romero, 33","Sevilla","Spain","Robert King",10303,1996-09-11,1996-10-09,"United Package",68,"Scottish Longbreads",10,15,0.100000001490116,135,107.83,150
"151","Tortuga Restaurante","Avda. Azteca 123","México D.F.","05033","Mexico","TORTU","Tortuga Restaurante","Avda. Azteca 123","México D.F.","Mexico","Nancy Davolio",10304,1996-09-12,1996-10-10,"United Package",49,"Maxilaku",16,30,0,480,63.79,480
"152","Tortuga Restaurante","Avda. Azteca 123","México D.F.","05033","Mexico","TORTU","Tortuga Restaurante","Avda. Azteca 123","México D.F.","Mexico","Nancy Davolio",10304,1996-09-12,1996-10-10,"United Package",59,"Raclette Courdavault",44,10,0,440,63.79,440
"153","Tortuga Restaurante","Avda. Azteca 123","México D.F.","05033","Mexico","TORTU","Tortuga Restaurante","Avda. Azteca 123","México D.F.","Mexico","Nancy Davolio",10304,1996-09-12,1996-10-10,"United Package",71,"Flotemysost",17.2,2,0,34.4,63.79,34.4
"154","Old World Delicatessen","2743 Bering St.","Anchorage","99508","USA","OLDWO","Old World Delicatessen","2743 Bering St.","Anchorage","USA","Laura Callahan",10305,1996-09-13,1996-10-11,"Federal Shipping",18,"Carnarvon Tigers",50,25,0.100000001490116,1125,257.62,1250
"155","Old World Delicatessen","2743 Bering St.","Anchorage","99508","USA","OLDWO","Old World Delicatessen","2743 Bering St.","Anchorage","USA","Laura Callahan",10305,1996-09-13,1996-10-11,"Federal Shipping",29,"Thüringer Rostbratwurst",99,25,0.100000001490116,2227.5,257.62,2475
"156","Old World Delicatessen","2743 Bering St.","Anchorage","99508","USA","OLDWO","Old World Delicatessen","2743 Bering St.","Anchorage","USA","Laura Callahan",10305,1996-09-13,1996-10-11,"Federal Shipping",39,"Chartreuse verte",14.4,30,0.100000001490116,388.8,257.62,432
"157","Romero y tomillo","Gran Vía, 1","Madrid","28001","Spain","ROMEY","Romero y tomillo","Gran Vía, 1","Madrid","Spain","Nancy Davolio",10306,1996-09-16,1996-10-14,"Federal Shipping",30,"Nord-Ost Matjeshering",20.7,10,0,207,7.56,207
"158","Romero y tomillo","Gran Vía, 1","Madrid","28001","Spain","ROMEY","Romero y tomillo","Gran Vía, 1","Madrid","Spain","Nancy Davolio",10306,1996-09-16,1996-10-14,"Federal Shipping",53,"Perth Pasties",26.2,10,0,262,7.56,262
"159","Romero y tomillo","Gran Vía, 1","Madrid","28001","Spain","ROMEY","Romero y tomillo","Gran Vía, 1","Madrid","Spain","Nancy Davolio",10306,1996-09-16,1996-10-14,"Federal Shipping",54,"Tourtière",5.9,5,0,29.5,7.56,29.5
"160","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","97219","USA","LONEP","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","USA","Andrew Fuller",10307,1996-09-17,1996-10-15,"United Package",62,"Tarte au sucre",39.4,10,0,394,0.56,394
"161","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","97219","USA","LONEP","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","USA","Andrew Fuller",10307,1996-09-17,1996-10-15,"United Package",68,"Scottish Longbreads",10,3,0,30,0.56,30
"162","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.","05021","Mexico","ANATR","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.","Mexico","Robert King",10308,1996-09-18,1996-10-16,"Federal Shipping",69,"Gudbrandsdalsost",28.8,1,0,28.8,1.61,28.8
"163","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.","05021","Mexico","ANATR","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.","Mexico","Robert King",10308,1996-09-18,1996-10-16,"Federal Shipping",70,"Outback Lager",12,5,0,60,1.61,60
"164","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Janet Leverling",10309,1996-09-19,1996-10-17,"Speedy Express",4,"Chef Anton's Cajun Seasoning",17.6,20,0,352,47.3,352
"165","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Janet Leverling",10309,1996-09-19,1996-10-17,"Speedy Express",6,"Grandma's Boysenberry Spread",20,30,0,600,47.3,600
"166","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Janet Leverling",10309,1996-09-19,1996-10-17,"Speedy Express",42,"Singaporean Hokkien Fried Mee",11.2,2,0,22.4,47.3,22.4
"167","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Janet Leverling",10309,1996-09-19,1996-10-17,"Speedy Express",43,"Ipoh Coffee",36.8,20,0,736,47.3,736
"168","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork",NA,"Ireland","HUNGO","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Ireland","Janet Leverling",10309,1996-09-19,1996-10-17,"Speedy Express",71,"Flotemysost",17.2,3,0,51.6,47.3,51.6
"169","The Big Cheese","89 Jefferson Way Suite 2","Portland","97201","USA","THEBI","The Big Cheese","89 Jefferson Way Suite 2","Portland","USA","Laura Callahan",10310,1996-09-20,1996-10-18,"United Package",16,"Pavlova",13.9,10,0,139,17.52,139
"170","The Big Cheese","89 Jefferson Way Suite 2","Portland","97201","USA","THEBI","The Big Cheese","89 Jefferson Way Suite 2","Portland","USA","Laura Callahan",10310,1996-09-20,1996-10-18,"United Package",62,"Tarte au sucre",39.4,5,0,197,17.52,197
